datetime,code,name,price,change_rate,volume
2026-06-02 13:26:30,5930,삼성전자,349500,0.14,32765635
2026-06-02 13:26:35,5930,삼성전자,349500,0.14,32767712
2026-06-02 13:26:41,5930,삼성전자,350000,0.29,32770087
2026-06-02 13:26:46,5930,삼성전자,350000,0.29,32771974
2026-06-02 13:26:51,5930,삼성전자,350000,0.29,32776412
2026-06-02 13:26:56,5930,삼성전자,350000,0.29,32781694
2026-06-02 13:27:01,5930,삼성전자,350000,0.29,32782761
2026-06-02 13:27:06,5930,삼성전자,350000,0.29,32783911
2026-06-02 13:27:11,5930,삼성전자,350000,0.29,32786154
2026-06-02 13:27:16,5930,삼성전자,350000,0.29,32788423
2026-06-02 13:27:21,5930,삼성전자,349750,0.21,32789773
2026-06-02 13:27:26,5930,삼성전자,350000,0.29,32792346
2026-06-02 13:27:31,5930,삼성전자,349500,0.14,32795789
2026-06-02 13:27:36,5930,삼성전자,350000,0.29,32797620
2026-06-02 13:27:41,5930,삼성전자,350000,0.29,32803465
2026-06-02 13:27:46,5930,삼성전자,349750,0.21,32804781
2026-06-02 13:27:52,5930,삼성전자,350000,0.29,32806308
2026-06-02 13:27:57,5930,삼성전자,350000,0.29,32808487
2026-06-02 13:28:02,5930,삼성전자,350000,0.29,32817007
2026-06-02 13:28:07,5930,삼성전자,349500,0.14,32822719
2026-06-02 13:28:12,5930,삼성전자,349500,0.14,32831740
2026-06-02 13:28:17,5930,삼성전자,349500,0.14,32835248
2026-06-02 13:28:22,5930,삼성전자,350500,0.43,32923887
2026-06-02 13:28:27,5930,삼성전자,350000,0.29,32925157
2026-06-02 13:28:32,5930,삼성전자,350500,0.43,32936115
2026-06-02 13:28:37,5930,삼성전자,351000,0.57,32971534
2026-06-02 13:31:34,5930,삼성전자,352500,1.0,33127081
2026-06-02 13:32:11,5930,삼성전자,352500,1.0,33162309
2026-06-02 13:32:16,5930,삼성전자,352500,1.0,33163030
2026-06-02 13:34:48,5930,삼성전자,352000,0.86,33296203
2026-06-02 13:35:01,5930,삼성전자,351750,0.79,33300820
2026-06-02 13:35:06,5930,삼성전자,352000,0.86,33302580
2026-06-02 13:35:21,5930,삼성전자,352000,0.86,33307726
2026-06-02 13:35:26,5930,삼성전자,352000,0.86,33314127
2026-06-02 13:35:31,5930,삼성전자,351750,0.79,33314553
2026-06-02 13:35:36,5930,삼성전자,351500,0.72,33315186
2026-06-02 13:35:42,5930,삼성전자,352000,0.86,33317640
2026-06-02 13:35:47,5930,삼성전자,352000,0.86,33318271
2026-06-02 13:35:52,5930,삼성전자,351750,0.79,33318834
2026-06-02 13:35:57,5930,삼성전자,351500,0.72,33319193
2026-06-02 13:36:02,5930,삼성전자,352000,0.86,33321024
2026-06-02 13:36:07,5930,삼성전자,351500,0.72,33321982
2026-06-02 13:36:12,5930,삼성전자,352000,0.86,33322779
2026-06-02 13:36:17,5930,삼성전자,351750,0.79,33323732
2026-06-02 13:36:22,5930,삼성전자,351750,0.79,33324987
2026-06-02 13:36:27,5930,삼성전자,352000,0.86,33325846
2026-06-02 13:36:33,5930,삼성전자,351500,0.72,33336229
2026-06-02 13:39:04,5930,삼성전자,351250,0.64,33393371
2026-06-02 13:39:09,5930,삼성전자,351250,0.64,33393919
2026-06-02 13:39:14,5930,삼성전자,351500,0.72,33394850
2026-06-02 13:39:19,5930,삼성전자,351750,0.79,33423066
2026-06-02 13:39:25,5930,삼성전자,352000,0.86,33433959
2026-06-02 13:39:30,5930,삼성전자,352000,0.86,33434229
2026-06-02 13:39:35,5930,삼성전자,352000,0.86,33434874
2026-06-02 13:39:40,5930,삼성전자,352000,0.86,33448377
2026-06-02 13:39:45,5930,삼성전자,351750,0.79,33449415
2026-06-02 13:39:50,5930,삼성전자,352000,0.86,33449964
2026-06-02 13:39:55,5930,삼성전자,352000,0.86,33454802
2026-06-02 13:40:00,5930,삼성전자,351750,0.79,33455439
2026-06-02 13:40:05,5930,삼성전자,352000,0.86,33460145
2026-06-02 13:40:10,5930,삼성전자,351750,0.79,33461022
2026-06-02 13:40:15,5930,삼성전자,351750,0.79,33462172
2026-06-02 13:40:20,5930,삼성전자,352000,0.86,33462496
2026-06-02 13:40:25,5930,삼성전자,351750,0.79,33470091
2026-06-02 13:40:31,5930,삼성전자,352000,0.86,33472301
2026-06-02 13:40:36,5930,삼성전자,351500,0.72,33473140
2026-06-02 13:40:41,5930,삼성전자,352000,0.86,33474802
2026-06-02 13:40:46,5930,삼성전자,352000,0.86,33476172
2026-06-02 13:40:51,5930,삼성전자,352000,0.86,33479973
2026-06-02 13:40:56,5930,삼성전자,352000,0.86,33529044
2026-06-02 13:41:01,5930,삼성전자,352000,0.86,33537202
2026-06-02 13:41:06,5930,삼성전자,352000,0.86,33537938
2026-06-02 13:44:30,5930,삼성전자,351000,0.57,33615371
2026-06-02 13:44:35,5930,삼성전자,351000,0.57,33672916
2026-06-02 13:45:46,5930,삼성전자,352000,0.86,33749630
2026-06-02 13:45:51,5930,삼성전자,351500,0.72,33772712
2026-06-02 13:45:56,5930,삼성전자,352000,0.86,33795999
2026-06-02 13:46:01,5930,삼성전자,352000,0.86,33796477
2026-06-02 13:46:06,5930,삼성전자,352000,0.86,33797548
2026-06-02 13:46:12,5930,삼성전자,352000,0.86,33797930
2026-06-02 13:46:17,5930,삼성전자,352000,0.86,33811866
2026-06-02 13:46:22,5930,삼성전자,352250,0.93,33812967
2026-06-02 13:46:27,5930,삼성전자,352000,0.86,33815557
2026-06-02 13:46:32,5930,삼성전자,352000,0.86,33816277
2026-06-02 13:46:37,5930,삼성전자,352000,0.86,33830645
2026-06-02 13:46:42,5930,삼성전자,352250,0.93,33833105
2026-06-02 13:46:47,5930,삼성전자,352500,1.0,33833814
2026-06-02 13:46:52,5930,삼성전자,352250,0.93,33834824
2026-06-02 13:49:10,5930,삼성전자,352750,1.07,33994274
2026-06-02 13:49:15,5930,삼성전자,353000,1.15,34014216
2026-06-02 13:49:20,5930,삼성전자,353000,1.15,34018880
2026-06-02 13:49:25,5930,삼성전자,353000,1.15,34026204
2026-06-02 13:49:30,5930,삼성전자,353000,1.15,34028230
2026-06-02 13:49:35,5930,삼성전자,353000,1.15,34031336
2026-06-02 13:49:40,5930,삼성전자,353000,1.15,34038320
2026-06-02 13:49:45,5930,삼성전자,353250,1.22,34042128
2026-06-02 13:49:50,5930,삼성전자,353250,1.22,34042887
2026-06-02 13:49:55,5930,삼성전자,353000,1.15,34043527
2026-06-02 13:50:00,5930,삼성전자,353250,1.22,34044216
2026-06-02 13:50:05,5930,삼성전자,352750,1.07,34053995
2026-06-02 13:50:10,5930,삼성전자,353000,1.15,34057021
2026-06-02 13:50:16,5930,삼성전자,353000,1.15,34065212
2026-06-02 13:50:58,5930,삼성전자,353000,1.15,34075199
2026-06-02 13:51:03,5930,삼성전자,353000,1.15,34076511
2026-06-02 13:51:08,5930,삼성전자,353500,1.29,34077467
2026-06-02 13:51:13,5930,삼성전자,353500,1.29,34077838
2026-06-02 13:51:19,5930,삼성전자,353000,1.15,34078673
2026-06-02 13:51:24,5930,삼성전자,353000,1.15,34079487
2026-06-02 13:51:29,5930,삼성전자,353500,1.29,34087631
2026-06-02 13:51:34,5930,삼성전자,353500,1.29,34097377
2026-06-02 13:51:39,5930,삼성전자,353500,1.29,34104632
2026-06-02 13:51:44,5930,삼성전자,353500,1.29,34106917
2026-06-02 13:51:49,5930,삼성전자,353750,1.36,34107830
2026-06-02 13:51:54,5930,삼성전자,353750,1.36,34109476
2026-06-02 13:51:59,5930,삼성전자,353500,1.29,34110966
2026-06-02 13:52:04,5930,삼성전자,353500,1.29,34127022
2026-06-02 13:52:09,5930,삼성전자,353500,1.29,34143877
2026-06-02 13:52:15,5930,삼성전자,353500,1.29,34147711
2026-06-02 13:52:20,5930,삼성전자,353500,1.29,34150098
2026-06-02 13:52:25,5930,삼성전자,353500,1.29,34153892
2026-06-02 13:52:30,5930,삼성전자,353500,1.29,34156311
2026-06-02 14:05:21,5930,삼성전자,356250,2.08,35103495
2026-06-02 14:05:26,5930,삼성전자,356000,2.01,35125076
2026-06-02 14:05:31,5930,삼성전자,356000,2.01,35127953
2026-06-02 14:05:36,5930,삼성전자,356000,2.01,35133694
2026-06-02 14:05:41,5930,삼성전자,355750,1.93,35146763
2026-06-02 14:05:46,5930,삼성전자,356000,2.01,35149960
2026-06-02 14:05:52,5930,삼성전자,356000,2.01,35154545
2026-06-02 14:05:57,5930,삼성전자,356000,2.01,35156958
2026-06-02 14:06:02,5930,삼성전자,355250,1.79,35175737
2026-06-02 14:06:07,5930,삼성전자,355000,1.72,35178861
2026-06-02 14:06:12,5930,삼성전자,355000,1.72,35194446
2026-06-02 14:06:17,5930,삼성전자,355500,1.86,35194934
2026-06-02 14:06:22,5930,삼성전자,355000,1.72,35195770
2026-06-02 14:06:27,5930,삼성전자,355000,1.72,35198812
2026-06-02 14:06:32,5930,삼성전자,355500,1.86,35207229
2026-06-02 14:06:37,5930,삼성전자,355000,1.72,35208202
2026-06-02 14:06:42,5930,삼성전자,355000,1.72,35215930
2026-06-02 14:06:48,5930,삼성전자,355000,1.72,35219587
2026-06-02 14:06:53,5930,삼성전자,355000,1.72,35223419
2026-06-02 14:06:58,5930,삼성전자,355000,1.72,35228775
2026-06-02 14:07:03,5930,삼성전자,355000,1.72,35230091
2026-06-02 14:07:08,5930,삼성전자,354500,1.58,35232565
2026-06-02 14:07:13,5930,삼성전자,355250,1.79,35236470
2026-06-02 14:07:18,5930,삼성전자,355000,1.72,35237885
2026-06-02 14:07:23,5930,삼성전자,355000,1.72,35240508
2026-06-02 14:07:28,5930,삼성전자,355500,1.86,35242391
2026-06-02 14:07:33,5930,삼성전자,356000,2.01,35251880
2026-06-02 14:07:38,5930,삼성전자,355500,1.86,35254593
2026-06-02 14:07:43,5930,삼성전자,356000,2.01,35260694
2026-06-02 14:07:48,5930,삼성전자,356000,2.01,35261157
2026-06-02 14:07:54,5930,삼성전자,355750,1.93,35262545
2026-06-02 14:07:59,5930,삼성전자,355500,1.86,35263818
2026-06-02 14:08:04,5930,삼성전자,355500,1.86,35265283
2026-06-02 14:08:09,5930,삼성전자,355500,1.86,35266133
2026-06-02 14:08:14,5930,삼성전자,356000,2.01,35266929
2026-06-02 14:08:19,5930,삼성전자,355500,1.86,35268223
2026-06-02 14:08:24,5930,삼성전자,356000,2.01,35269086
2026-06-02 14:08:29,5930,삼성전자,355500,1.86,35269911
2026-06-02 14:08:34,5930,삼성전자,356000,2.01,35270681
2026-06-02 14:08:39,5930,삼성전자,356000,2.01,35271678
2026-06-02 14:08:44,5930,삼성전자,356000,2.01,35272520
2026-06-02 14:08:49,5930,삼성전자,356000,2.01,35273657
2026-06-02 14:08:54,5930,삼성전자,356000,2.01,35274799
2026-06-02 14:08:59,5930,삼성전자,356500,2.15,35292835
2026-06-02 14:09:05,5930,삼성전자,356000,2.01,35294630
2026-06-02 14:09:10,5930,삼성전자,356500,2.15,35295779
2026-06-02 14:09:15,5930,삼성전자,356000,2.01,35296671
2026-06-02 14:09:20,5930,삼성전자,356000,2.01,35297860
2026-06-02 14:09:25,5930,삼성전자,356500,2.15,35298323
2026-06-02 14:09:30,5930,삼성전자,356500,2.15,35299331
2026-06-02 14:09:35,5930,삼성전자,356500,2.15,35301277
2026-06-02 14:09:40,5930,삼성전자,356250,2.08,35301703
2026-06-02 14:09:45,5930,삼성전자,356500,2.15,35302430
2026-06-02 14:09:50,5930,삼성전자,356500,2.15,35303326
2026-06-02 14:09:55,5930,삼성전자,356500,2.15,35304212
2026-06-02 14:10:00,5930,삼성전자,355750,1.93,35334461
2026-06-02 14:10:05,5930,삼성전자,355000,1.72,35343944
2026-06-02 14:10:11,5930,삼성전자,355500,1.86,35351264
2026-06-02 14:10:16,5930,삼성전자,355500,1.86,35356216
2026-06-02 14:10:21,5930,삼성전자,355750,1.93,35357531
2026-06-02 14:10:26,5930,삼성전자,355500,1.86,35358723
2026-06-02 14:10:31,5930,삼성전자,356000,2.01,35359580
2026-06-02 14:10:36,5930,삼성전자,355750,1.93,35360905
2026-06-02 14:10:41,5930,삼성전자,356000,2.01,35362085
2026-06-02 14:10:46,5930,삼성전자,356000,2.01,35363500
2026-06-02 14:10:51,5930,삼성전자,355750,1.93,35367933
2026-06-02 14:10:56,5930,삼성전자,355500,1.86,35368902
2026-06-02 14:11:01,5930,삼성전자,356000,2.01,35383236
2026-06-02 14:11:06,5930,삼성전자,356000,2.01,35386749
2026-06-02 14:11:11,5930,삼성전자,355500,1.86,35392502
2026-06-02 14:11:16,5930,삼성전자,355500,1.86,35406501
2026-06-02 14:11:22,5930,삼성전자,355500,1.86,35410519
2026-06-02 14:11:27,5930,삼성전자,355250,1.79,35411610
2026-06-02 14:11:32,5930,삼성전자,355500,1.86,35420867
2026-06-02 14:11:37,5930,삼성전자,355500,1.86,35434871
2026-06-02 14:11:42,5930,삼성전자,355500,1.86,35438025
2026-06-02 14:11:47,5930,삼성전자,356500,2.15,35447849
2026-06-02 14:11:52,5930,삼성전자,356000,2.01,35450860
2026-06-02 14:11:57,5930,삼성전자,355500,1.86,35452562
2026-06-02 14:12:02,5930,삼성전자,356000,2.01,35453314
2026-06-02 14:12:07,5930,삼성전자,356000,2.01,35462119
2026-06-02 14:12:12,5930,삼성전자,356000,2.01,35466538
2026-06-02 14:12:17,5930,삼성전자,355500,1.86,35467642
2026-06-02 14:12:23,5930,삼성전자,355750,1.93,35468477
2026-06-02 14:12:28,5930,삼성전자,355500,1.86,35470091
2026-06-02 14:12:33,5930,삼성전자,356000,2.01,35471236
2026-06-02 14:12:38,5930,삼성전자,356000,2.01,35472746
2026-06-02 14:12:43,5930,삼성전자,356000,2.01,35473589
2026-06-02 14:12:48,5930,삼성전자,355500,1.86,35475335
2026-06-02 14:12:53,5930,삼성전자,356000,2.01,35476123
2026-06-02 14:12:58,5930,삼성전자,356000,2.01,35477278
2026-06-02 14:13:03,5930,삼성전자,356000,2.01,35481557
2026-06-02 14:13:08,5930,삼성전자,355500,1.86,35482616
2026-06-02 14:13:13,5930,삼성전자,355750,1.93,35483980
2026-06-02 14:13:18,5930,삼성전자,356000,2.01,35490121
2026-06-02 14:13:24,5930,삼성전자,356000,2.01,35492685
2026-06-02 14:13:29,5930,삼성전자,355750,1.93,35494272
2026-06-02 14:13:34,5930,삼성전자,355750,1.93,35497538
2026-06-02 14:15:13,5930,삼성전자,355500,1.86,35587709
2026-06-02 14:15:18,5930,삼성전자,356000,2.01,35589298
2026-06-02 14:15:24,5930,삼성전자,355750,1.93,35590491
2026-06-02 14:15:29,5930,삼성전자,355500,1.86,35592781
2026-06-02 14:15:34,5930,삼성전자,356000,2.01,35595960
2026-06-02 14:15:39,5930,삼성전자,356000,2.01,35602289
2026-06-02 14:15:44,5930,삼성전자,356250,2.08,35624882
2026-06-02 14:15:49,5930,삼성전자,356250,2.08,35626063
2026-06-02 14:15:54,5930,삼성전자,356250,2.08,35628565
2026-06-02 14:15:59,5930,삼성전자,356500,2.15,35629562
2026-06-02 14:16:04,5930,삼성전자,356500,2.15,35631058
2026-06-02 14:16:10,5930,삼성전자,356250,2.08,35633041
2026-06-02 14:16:15,5930,삼성전자,356250,2.08,35633907
2026-06-02 14:16:20,5930,삼성전자,356000,2.01,35635009
2026-06-02 14:16:25,5930,삼성전자,356500,2.15,35635957
2026-06-02 14:16:30,5930,삼성전자,356000,2.01,35637266
2026-06-02 14:16:35,5930,삼성전자,356500,2.15,35638256
2026-06-02 14:16:40,5930,삼성전자,356000,2.01,35639925
2026-06-02 14:16:45,5930,삼성전자,356500,2.15,35641406
2026-06-02 14:16:50,5930,삼성전자,356000,2.01,35642283
2026-06-02 14:16:55,5930,삼성전자,356500,2.15,35642978
2026-06-02 14:17:00,5930,삼성전자,356500,2.15,35645133
2026-06-02 14:17:05,5930,삼성전자,356500,2.15,35647745
2026-06-02 14:17:10,5930,삼성전자,356250,2.08,35651770
2026-06-02 14:17:16,5930,삼성전자,356500,2.15,35652890
2026-06-02 14:17:21,5930,삼성전자,356500,2.15,35654725
2026-06-02 14:17:26,5930,삼성전자,356250,2.08,35655845
2026-06-02 14:17:31,5930,삼성전자,356250,2.08,35660147
2026-06-02 14:17:36,5930,삼성전자,356250,2.08,35661363
2026-06-02 14:17:41,5930,삼성전자,356250,2.08,35664216
2026-06-02 14:17:46,5930,삼성전자,356250,2.08,35666238
2026-06-02 14:21:14,5930,삼성전자,356250,2.08,35749052
2026-06-02 14:21:20,5930,삼성전자,356500,2.15,35750199
2026-06-02 14:36:32,5930,삼성전자,361000,3.44,36796191
2026-06-02 14:36:38,5930,삼성전자,361500,3.58,36814992
2026-06-02 14:36:43,5930,삼성전자,361000,3.44,36819187
2026-06-02 14:36:48,5930,삼성전자,361500,3.58,36822772
2026-06-02 14:36:53,5930,삼성전자,361500,3.58,36848128
2026-06-02 14:36:58,5930,삼성전자,361500,3.58,36850534
2026-06-02 14:37:03,5930,삼성전자,361000,3.44,36853435
2026-06-02 14:50:00,5930,삼성전자,365000,4.58,38216509
2026-06-02 14:50:05,5930,삼성전자,365500,4.73,38219857
2026-06-02 14:50:10,5930,삼성전자,365500,4.73,38221936
2026-06-02 14:50:15,5930,삼성전자,365500,4.73,38228726
2026-06-02 14:50:20,5930,삼성전자,366000,4.87,38243579
2026-06-02 14:50:25,5930,삼성전자,365500,4.73,38250768
2026-06-02 14:50:30,5930,삼성전자,365500,4.73,38254253
2026-06-02 14:50:35,5930,삼성전자,365500,4.73,38261763
2026-06-02 14:50:40,5930,삼성전자,365500,4.73,38281410
2026-06-02 14:50:45,5930,삼성전자,365500,4.73,38282301
2026-06-02 14:50:51,5930,삼성전자,364000,4.3,38302974
2026-06-02 14:50:56,5930,삼성전자,365000,4.58,38314303
2026-06-02 14:51:01,5930,삼성전자,364500,4.44,38318981
2026-06-02 14:51:06,5930,삼성전자,364500,4.44,38321844
2026-06-02 14:51:11,5930,삼성전자,364750,4.51,38326059
2026-06-02 14:51:16,5930,삼성전자,365000,4.58,38337550
2026-06-02 14:51:21,5930,삼성전자,364500,4.44,38339208
2026-06-02 14:51:26,5930,삼성전자,364500,4.44,38342582
2026-06-02 14:51:31,5930,삼성전자,365000,4.58,38354555
2026-06-02 14:51:36,5930,삼성전자,364500,4.44,38363600
2026-06-02 14:51:41,5930,삼성전자,364000,4.3,38365517
2026-06-02 14:51:46,5930,삼성전자,364000,4.3,38367493
2026-06-02 14:51:51,5930,삼성전자,364000,4.3,38374508
2026-06-02 14:51:57,5930,삼성전자,364000,4.3,38392537
2026-06-02 14:52:02,5930,삼성전자,363000,4.01,38404445
2026-06-02 14:52:07,5930,삼성전자,363500,4.15,38415388
2026-06-02 14:52:12,5930,삼성전자,363500,4.15,38425418
2026-06-02 14:52:17,5930,삼성전자,363750,4.23,38444185
2026-06-02 14:52:22,5930,삼성전자,364000,4.3,38446337
2026-06-02 14:52:27,5930,삼성전자,364000,4.3,38452747
2026-06-02 14:52:32,5930,삼성전자,363500,4.15,38464115
2026-06-02 14:52:37,5930,삼성전자,363500,4.15,38467823
2026-06-02 14:52:42,5930,삼성전자,363000,4.01,38471968
2026-06-02 14:52:48,5930,삼성전자,363500,4.15,38475552
2026-06-02 14:52:53,5930,삼성전자,363000,4.01,38477929
2026-06-02 14:52:58,5930,삼성전자,363000,4.01,38487018
2026-06-02 14:53:03,5930,삼성전자,362500,3.87,38494952
2026-06-02 14:53:08,5930,삼성전자,363000,4.01,38502590
2026-06-02 14:53:13,5930,삼성전자,362500,3.87,38518043
2026-06-02 14:53:18,5930,삼성전자,362000,3.72,38524879
2026-06-02 14:53:23,5930,삼성전자,362500,3.87,38530118
2026-06-02 14:53:28,5930,삼성전자,362000,3.72,38575081
2026-06-02 14:53:33,5930,삼성전자,361500,3.58,38583708
2026-06-02 14:53:38,5930,삼성전자,361000,3.44,38595094
2026-06-02 14:53:43,5930,삼성전자,361500,3.58,38605001
2026-06-02 14:53:48,5930,삼성전자,361000,3.44,38634192
2026-06-02 14:53:53,5930,삼성전자,361500,3.58,38646917
2026-06-02 14:53:58,5930,삼성전자,361500,3.58,38652409
2026-06-02 14:54:03,5930,삼성전자,361500,3.58,38657720
2026-06-02 14:54:09,5930,삼성전자,361500,3.58,38662294
2026-06-02 14:54:14,5930,삼성전자,362000,3.72,38691503
2026-06-02 14:54:19,5930,삼성전자,361500,3.58,38698287
2026-06-02 14:54:24,5930,삼성전자,361500,3.58,38702930
2026-06-02 14:54:29,5930,삼성전자,361500,3.58,38712880
2026-06-02 14:54:34,5930,삼성전자,361500,3.58,38717754
2026-06-02 14:54:39,5930,삼성전자,361000,3.44,38723418
2026-06-02 14:54:44,5930,삼성전자,361500,3.58,38728047
2026-06-02 14:54:49,5930,삼성전자,360500,3.3,38739254
2026-06-02 14:54:54,5930,삼성전자,360250,3.22,38758341
2026-06-02 14:54:59,5930,삼성전자,360000,3.15,38768102
2026-06-02 14:55:04,5930,삼성전자,360500,3.3,38805392
2026-06-02 14:55:09,5930,삼성전자,360500,3.3,38812931
2026-06-02 14:55:14,5930,삼성전자,361000,3.44,38820093
2026-06-02 14:55:20,5930,삼성전자,360500,3.3,38827792
2026-06-02 14:55:25,5930,삼성전자,360000,3.15,38829534
2026-06-02 14:55:30,5930,삼성전자,360500,3.3,38831356
2026-06-02 14:55:35,5930,삼성전자,360500,3.3,38834360
2026-06-02 14:55:40,5930,삼성전자,360500,3.3,38849633
2026-06-02 14:55:45,5930,삼성전자,361000,3.44,38863928
2026-06-02 14:55:51,5930,삼성전자,361500,3.58,38867076
2026-06-02 14:55:56,5930,삼성전자,361250,3.51,38868345
2026-06-02 14:56:01,5930,삼성전자,361000,3.44,38870732
2026-06-02 14:56:07,5930,삼성전자,361250,3.51,38872359
2026-06-02 14:56:12,5930,삼성전자,361500,3.58,38881509
2026-06-02 14:56:17,5930,삼성전자,361500,3.58,38884811
2026-06-02 14:56:22,5930,삼성전자,361000,3.44,38889325
2026-06-02 14:56:27,5930,삼성전자,361000,3.44,38891945
2026-06-02 14:56:32,5930,삼성전자,361000,3.44,38916339
2026-06-02 14:56:37,5930,삼성전자,361500,3.58,38921308
2026-06-02 14:56:42,5930,삼성전자,361500,3.58,38923426
2026-06-02 14:56:47,5930,삼성전자,361500,3.58,38926529
2026-06-02 14:56:52,5930,삼성전자,361500,3.58,38928092
2026-06-02 14:56:57,5930,삼성전자,361500,3.58,38930754
2026-06-02 14:57:02,5930,삼성전자,361500,3.58,38933067
2026-06-02 14:57:07,5930,삼성전자,361500,3.58,38934991
2026-06-02 14:57:13,5930,삼성전자,361500,3.58,38945697
2026-06-02 14:57:18,5930,삼성전자,361500,3.58,38948868
2026-06-02 14:57:23,5930,삼성전자,361750,3.65,38953780
2026-06-02 14:57:28,5930,삼성전자,362000,3.72,38956338
2026-06-02 14:57:33,5930,삼성전자,362500,3.87,38968019
2026-06-02 15:08:55,5930,삼성전자,359000,2.87,39812432
2026-06-02 15:09:00,5930,삼성전자,359500,3.01,39814995
2026-06-02 15:09:06,5930,삼성전자,359000,2.87,39822661
2026-06-02 15:09:11,5930,삼성전자,359000,2.87,39824488
2026-06-02 15:09:16,5930,삼성전자,359000,2.87,39847740
2026-06-02 15:09:21,5930,삼성전자,358500,2.72,39853883
2026-06-02 15:09:26,5930,삼성전자,359000,2.87,39861579
2026-06-02 15:09:34,5930,삼성전자,359000,2.87,39869643
2026-06-02 15:09:43,5930,삼성전자,359000,2.87,39875567
2026-06-02 15:09:48,5930,삼성전자,358500,2.72,39886694
2026-06-02 15:16:34,5930,삼성전자,361500,3.58,40382341
2026-06-02 15:16:45,5930,삼성전자,361500,3.58,40394134
2026-06-02 15:16:50,5930,삼성전자,361000,3.44,40404082
2026-06-02 15:22:05,5930,삼성전자,360000,3.15,40627758
2026-06-02 15:22:10,5930,삼성전자,360000,3.15,40627758
2026-06-02 15:22:15,5930,삼성전자,360000,3.15,40627758
2026-06-02 15:22:20,5930,삼성전자,360000,3.15,40627758
2026-06-02 15:22:25,5930,삼성전자,360000,3.15,40627758
2026-06-02 15:22:30,5930,삼성전자,360000,3.15,40627758
2026-06-02 15:22:38,5930,삼성전자,360000,3.15,40627758
2026-06-02 15:22:43,5930,삼성전자,360000,3.15,40627758
2026-06-03 09:12:38,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:12:43,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:12:48,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:12:54,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:12:59,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:13:04,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:13:09,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:13:14,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:13:19,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:13:24,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:13:29,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:13:34,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:13:39,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:13:44,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:13:49,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:13:54,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:13:59,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:14:04,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:14:09,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:14:15,5930,삼성전자,360500,3.3,44720282
2026-06-03 09:14:20,5930,삼성전자,360500,3.3,44720282
