Datetime,Adj Close,Close,High,Low,Open,Volume,close,open,high,low,volume,ema8,above_ema8,ema8_distance,ma5,ma20,tp_volume,date,cum_tp_volume,cum_volume,vwap,above_vwap,vwap_distance,tr1,tr2,tr3,tr,atr14,volume_ma20,volume_ratio,volume_spike,body,upper_shadow,lower_shadow,day_position,future_high_30,future_low_30,future_high_60,future_low_60,mfe_30,mae_30,mfe_60,mae_60,strong_buy_label,high_risk_label,weak_buy_label,reward_risk_ratio_60,good_rr_label,buy_probability,expected_profit,expected_loss,rr,win
2026-03-18 00:10:00+00:00,203000.0,203000.0,203000.0,202000.0,202250.0,543721,203000.0,202250.0,203000.0,202000.0,543721,199497.87925843653,1,3502.120741563471,199660.0,197287.5,110194122666.66666,2026-03-18,782576844400.0,3883793,201498.08303377652,1,1501.916966223478,1000.0,500.0,500.0,1000.0,985.7142857142856,343630.75,1.58228272644401,0,750.0,0.0,250.0,1.0,204500.0,201000.0,206500.0,201000.0,1500.0,2000.0,3500.0,2000.0,1,1,0,1.75,0,0.7368113,3500.0,2000.0,1.75,1
2026-03-18 00:20:00+00:00,202000.0,202000.0,202500.0,201000.0,202000.0,639325,202000.0,202000.0,202500.0,201000.0,639325,200443.1615267085,1,1556.8384732914856,202150.0,197850.0,129037095833.33334,2026-03-18,1019995273566.6666,5059438,201602.4850124987,1,397.5149875012576,1500.0,750.0,750.0,1500.0,1128.571428571429,389691.45,1.6405928331247708,0,0.0,500.0,1000.0,0.8701298701298701,205000.0,201500.0,206500.0,201500.0,3000.0,500.0,4500.0,500.0,1,0,0,9.0,1,0.7760879,4500.0,500.0,9.0,1
2026-03-18 00:30:00+00:00,203000.0,203000.0,203500.0,201500.0,201750.0,677385,203000.0,201750.0,203500.0,201500.0,677385,201237.221170478,1,1762.7788295219943,202300.0,198447.5,137283360000.0,2026-03-18,1226437716816.6667,6079336,201738.76173593084,1,1261.2382640691649,2000.0,1750.0,250.0,2000.0,1314.2857142857142,422135.0,1.6046643846162958,0,1250.0,500.0,250.0,0.9390243902439024,206500.0,203000.0,206500.0,203000.0,3500.0,0.0,3500.0,0.0,1,0,0,3500.0,1,0.75454116,3500.0,0.0,3500.0,1
2026-03-19 00:00:00+00:00,200500.0,200500.0,201000.0,199600.0,199900.0,1720533,200500.0,199900.0,201000.0,199600.0,1720533,205829.69799781832,0,-5329.697997818323,206100.0,206287.5,344737462100.0,2026-03-19,344737462100.0,1720533,200366.66666666663,1,133.33333333334303,1400.0,7000.0,8400.0,8400.0,1385.7142857142858,305945.95,5.623650190499335,1,600.0,500.0,300.0,0.1071428571428571,203000.0,199700.0,203000.0,199600.0,2500.0,800.0,2500.0,900.0,1,0,0,2.7777777777777777,1,0.8356767,2500.0,900.0,2.7777777777777777,1
2026-03-19 05:30:00+00:00,200000.0,200000.0,201250.0,200000.0,201250.0,385549,200000.0,201250.0,201250.0,200000.0,385549,201025.29498724788,0,-1025.2949872478785,201050.0,201525.0,77270445416.66666,2026-03-19,3190645886850.0,15823249,201642.9044913595,0,-1642.9044913595137,1250.0,250.0,1000.0,1250.0,767.8571428571429,157810.65,2.4431114123159623,1,1250.0,0.0,0.0,0.0,202500.0,200000.0,202500.0,199400.0,2500.0,0.0,2500.0,600.0,1,0,0,4.166666666666667,1,0.8792018,2500.0,600.0,4.166666666666667,1
2026-03-23 00:45:00+00:00,188300.0,188300.0,189000.0,188100.0,189000.0,776672,188300.0,189000.0,189000.0,188100.0,776672,189908.21468142988,0,-1608.2146814298758,188960.0,194565.0,146376782933.3333,2026-03-23,1263951095200.0,6675788,189333.6180238198,0,-1033.618023819814,900.0,100.0,800.0,900.0,1382.142857142857,419416.05,1.8517937022200273,0,700.0,0.0,200.0,0.0149253731343283,189200.0,186300.0,190900.0,186300.0,900.0,2000.0,2600.0,2000.0,1,1,0,1.3,0,0.7933516,2600.0,2000.0,1.3,1
2026-03-23 00:50:00+00:00,187100.0,187100.0,188300.0,186900.0,188200.0,1148434,187100.0,188200.0,188300.0,186900.0,1148434,189284.16697444543,0,-2184.1669744454557,188500.0,193945.0,215254812733.33337,2026-03-23,1479205907933.3333,7824222,189054.69552542517,0,-1954.695525425166,1400.0,0.0,1400.0,1400.0,1460.7142857142858,464465.0,2.4725953516411354,1,1100.0,100.0,200.0,0.0136986301369863,189900.0,186300.0,190900.0,186300.0,2800.0,800.0,3800.0,800.0,1,0,0,4.75,1,0.89467645,3800.0,800.0,4.75,1
2026-03-23 05:20:00+00:00,187900.0,187900.0,188500.0,187700.0,188500.0,322114,187900.0,188500.0,188500.0,187700.0,322114,188246.78569421323,0,-346.7856942132348,188480.0,187995.0,60568169133.333336,2026-03-23,4200864164216.6665,22258391,188731.7086044839,0,-831.7086044838652,800.0,0.0,800.0,800.0,471.42857142857144,204639.4,1.574056608844631,0,600.0,0.0,200.0,0.1891891891891892,188300.0,186700.0,196000.0,186700.0,400.0,1200.0,8100.0,1200.0,1,0,0,6.75,1,0.9329022,8100.0,1200.0,6.75,1
2026-03-23 05:45:00+00:00,187000.0,187000.0,187600.0,187000.0,187500.0,555837,187000.0,187500.0,187600.0,187000.0,555837,187715.48590429375,0,-715.485904293746,187600.0,187990.0,104052686400.0,2026-03-23,4489986789083.333,23799796,188656.5241602631,0,-1656.5241602630997,600.0,0.0,600.0,600.0,471.42857142857144,216486.75,2.5675335788448947,1,500.0,100.0,0.0,0.0,196000.0,186700.0,196000.0,186700.0,9000.0,300.0,9000.0,300.0,1,0,0,30.0,1,0.9306194,9000.0,300.0,30.0,1
2026-03-23 05:50:00+00:00,186800.0,186800.0,187100.0,186700.0,187100.0,537649,186800.0,187100.0,187100.0,186700.0,537649,187512.04459222849,0,-712.0445922284562,187380.0,187940.0,100468676466.66666,2026-03-23,4590455465550.0,24337445,188616.98364598255,0,-1816.9836459825456,400.0,100.0,300.0,400.0,478.57142857142856,234561.15,2.2921485506018366,1,300.0,0.0,100.0,0.0263157894736842,196000.0,186700.0,196000.0,186700.0,9200.0,100.0,9200.0,100.0,1,0,0,92.0,1,0.9016533,9200.0,100.0,92.0,1
2026-03-24 05:00:00+00:00,188200.0,188200.0,189900.0,188100.0,189850.0,379768,188200.0,189850.0,189900.0,188100.0,379768,189205.5651772104,0,-1005.5651772104028,189210.0,189497.5,71674880533.33334,2026-03-24,3679106527050.0,19362523,190011.7317898086,0,-1811.731789808604,1800.0,50.0,1750.0,1800.0,817.8571428571429,190084.15,1.9978940905909304,0,1650.0,50.0,100.0,0.5510204081632653,190300.0,187700.0,195100.0,187700.0,2100.0,500.0,6900.0,500.0,1,0,0,13.8,1,0.791073,6900.0,500.0,13.8,1
2026-03-24 05:45:00+00:00,189600.0,189600.0,190100.0,189000.0,189300.0,342666,189600.0,189300.0,190100.0,189000.0,342666,188973.54270071667,1,626.4572992833273,188820.0,189022.5,64958051400.0,2026-03-24,4087690676883.3335,21526829,189888.1937921899,0,-288.193792189908,1100.0,900.0,200.0,1100.0,1117.857142857143,211181.15,1.6226164124970437,0,300.0,500.0,300.0,0.8367346938775511,196300.0,189200.0,196300.0,189200.0,6700.0,400.0,6700.0,400.0,1,0,0,16.75,1,0.7371057,6700.0,400.0,16.75,1
2026-03-27 03:50:00+00:00,175600.0,175600.0,175600.0,174400.0,174600.0,485110,175600.0,174600.0,175600.0,174400.0,485110,174406.88059888242,1,1193.119401117583,174640.0,173667.5,84991272000.0,2026-03-27,3076189647583.3335,17710930,173688.77001847635,1,1911.2299815236472,1200.0,950.0,250.0,1200.0,528.5714285714286,233705.05,2.0757360613302964,1,1000.0,0.0,200.0,0.4285714285714285,177200.0,175300.0,179500.0,175300.0,1600.0,300.0,3900.0,300.0,1,0,0,13.0,1,0.92968404,3900.0,300.0,13.0,1
2026-03-31 00:05:00+00:00,168800.0,168800.0,169900.0,168700.0,169700.0,1034481,168800.0,169700.0,169900.0,168700.0,1034481,173202.68489995177,0,-4402.684899951768,173120.0,175175.0,174965219800.0,2026-03-31,576996910000.0,3397983,169805.7082686994,0,-1005.7082686994108,1200.0,200.0,1000.0,1200.0,1103.571428571429,349209.5,2.962350680608632,1,900.0,200.0,100.0,0.0125786163522012,169000.0,167500.0,172000.0,167500.0,200.0,1300.0,3200.0,1300.0,1,0,0,2.4615384615384617,1,0.9467136,3200.0,1300.0,2.4615384615384617,1
2026-03-31 00:10:00+00:00,168100.0,168100.0,168800.0,168000.0,168800.0,969499,168100.0,168800.0,168800.0,168000.0,969499,172068.75492218471,0,-3968.754922184715,171560.0,174780.0,163166681700.0,2026-03-31,740163591700.0,4367482,169471.46930428105,0,-1371.469304281054,800.0,0.0,800.0,800.0,1110.7142857142858,386590.2,2.5078209432106657,1,700.0,0.0,100.0,0.0115606936416184,169700.0,167500.0,172000.0,167500.0,1600.0,600.0,3900.0,600.0,1,0,0,6.5,1,0.958523,3900.0,600.0,6.5,1
2026-03-31 00:15:00+00:00,168400.0,168400.0,168400.0,167500.0,168100.0,1136396,168400.0,168100.0,168400.0,167500.0,1136396,171253.4760505881,0,-2853.4760505880986,170140.0,174415.0,191028167600.0,2026-03-31,931191759300.0,5503878,169188.29946812047,0,-788.2994681204727,900.0,300.0,600.0,900.0,1103.571428571429,431980.25,2.630666564038518,1,300.0,0.0,600.0,0.0983606557377049,172000.0,167600.0,172000.0,167600.0,3600.0,800.0,3600.0,800.0,1,0,0,4.5,1,0.94952357,3600.0,800.0,4.5,1
2026-03-31 05:10:00+00:00,168100.0,168100.0,168800.0,168000.0,168350.0,466815,168100.0,168350.0,168800.0,168000.0,466815,168676.35966047473,0,-576.359660474729,168480.0,169092.5,78564964500.0,2026-03-31,4516976062866.667,26545605,170159.09273368103,0,-2059.0927336810273,800.0,500.0,300.0,800.0,671.4285714285714,281452.95,1.6585898282466038,0,250.0,450.0,100.0,0.0149253731343283,169900.0,167700.0,179200.0,167700.0,1800.0,400.0,11100.0,400.0,1,0,0,27.75,1,0.9459595,11100.0,400.0,27.75,1
2026-03-31 05:15:00+00:00,168050.0,168050.0,168300.0,167700.0,168000.0,653097,168050.0,168000.0,168300.0,167700.0,653097,168537.16862481367,0,-487.1686248136684,168370.0,169000.0,109731180950.0,2026-03-31,4626707243816.667,27198702,170107.64865972893,0,-2057.648659728933,600.0,200.0,400.0,600.0,671.4285714285714,292710.8,2.231202265170947,1,50.0,250.0,300.0,0.05,169900.0,168000.0,179400.0,168000.0,1850.0,50.0,11350.0,50.0,1,0,0,227.0,1,0.94805866,11350.0,50.0,227.0,1
2026-04-01 00:00:00+00:00,178100.0,178100.0,179100.0,178000.0,179000.0,2597984,178100.0,179000.0,179100.0,178000.0,2597984,171139.6216326041,1,6960.378367395897,171040.0,169487.5,463480345600.0,2026-04-01,463480345600.0,2597984,178400.0,0,-300.0,1100.0,10200.0,9100.0,10200.0,1371.428571428571,439560.7,5.910410098082017,1,900.0,100.0,100.0,0.912280701754386,179900.0,178000.0,180900.0,178000.0,1800.0,100.0,2800.0,100.0,1,0,0,28.0,1,0.9013576,2800.0,100.0,28.0,1
2026-04-01 05:10:00+00:00,189000.0,189000.0,189100.0,188300.0,188750.0,535736,189000.0,188750.0,189100.0,188300.0,535736,188240.76552706293,1,759.234472937067,188490.0,186982.5,101146956800.0,2026-04-01,4230636205483.3335,23164546,182634.10841219735,1,6365.891587802616,800.0,350.0,450.0,800.0,628.5714285714286,310119.6,1.727514159053475,0,250.0,100.0,450.0,0.989247311827957,190200.0,188200.0,193600.0,188200.0,1200.0,800.0,4600.0,800.0,1,0,0,5.75,1,0.94390666,4600.0,800.0,5.75,1
2026-04-01 05:40:00+00:00,190200.0,190200.0,190200.0,189600.0,190000.0,761002,190200.0,190000.0,190200.0,189600.0,761002,189450.10739384696,1,749.8926061530365,189730.0,188182.5,144590380000.0,2026-04-01,4740881868266.667,25856815,183351.34734369515,1,6848.652656304854,600.0,200.0,400.0,600.0,675.0,365921.5,2.0796864901351793,1,200.0,0.0,400.0,1.0,193600.0,188600.0,193600.0,188600.0,3400.0,1600.0,3400.0,1600.0,1,0,0,2.125,1,0.91200846,3400.0,1600.0,2.125,1
2026-04-01 05:45:00+00:00,190500.0,190500.0,190800.0,190100.0,190100.0,592082,190500.0,190100.0,190800.0,190100.0,592082,189683.41686188095,1,816.5831381190219,189990.0,188432.5,112771884933.33331,2026-04-01,4853653753200.0,26448897,183510.6300727777,1,6989.3699272222875,700.0,600.0,100.0,700.0,682.1428571428571,386810.95,1.530675385482236,0,400.0,300.0,0.0,0.967741935483871,193600.0,188600.0,193600.0,188600.0,3100.0,1900.0,3100.0,1900.0,1,0,0,1.631578947368421,0,0.9175451,3100.0,1900.0,1.631578947368421,1
2026-04-02 05:35:00+00:00,176800.0,176800.0,177600.0,176700.0,177550.0,590779,176800.0,177550.0,177600.0,176700.0,590779,178008.75956906634,0,-1208.7595690663438,177770.0,178782.5,104587575633.33334,2026-04-02,6032369405833.333,32859369,183581.4134420333,0,-6781.413442033314,900.0,0.0,900.0,900.0,692.8571428571429,232691.5,2.53889377136681,1,750.0,50.0,100.0,0.0172413793103448,187200.0,175000.0,187200.0,175000.0,10400.0,1800.0,10400.0,1800.0,1,0,0,5.777777777777778,1,0.93775135,10400.0,1800.0,5.777777777777778,1
2026-04-02 05:45:00+00:00,176000.0,176000.0,177100.0,176000.0,177000.0,592763,176000.0,177000.0,177100.0,176000.0,592763,177388.0150479537,0,-1388.015047953697,177050.0,178552.5,104543634433.33331,2026-04-02,6195928238200.0,33785614,183389.54083237913,0,-7389.540832379134,1100.0,100.0,1000.0,1100.0,728.5714285714286,244835.55,2.421065895046696,1,1000.0,100.0,0.0,0.0,187200.0,175000.0,187200.0,175000.0,11200.0,1000.0,11200.0,1000.0,1,0,0,11.2,1,0.9528082,11200.0,1000.0,11.2,1
2026-04-02 05:50:00+00:00,175300.0,175300.0,176050.0,175000.0,176000.0,688568,175300.0,176000.0,176050.0,175000.0,688568,176924.01170396397,0,-1624.0117039639736,176540.0,178337.5,120809255600.0,2026-04-02,6316737493800.0,34474182,183230.9608912548,0,-7930.960891254799,1050.0,50.0,1000.0,1050.0,767.8571428571429,267327.65,2.575745531747277,1,700.0,50.0,300.0,0.0416666666666666,187200.0,175100.0,187200.0,175100.0,11900.0,200.0,11900.0,200.0,1,0,0,59.5,1,0.9673355,11900.0,200.0,59.5,1
2026-04-03 02:30:00+00:00,182900.0,182900.0,183600.0,182700.0,183600.0,316393,182900.0,183600.0,183600.0,182700.0,316393,183866.76849547785,0,-966.7684954778524,183760.0,184862.5,57921011866.666664,2026-04-03,1977570480866.6667,10672780,185291.03765529385,0,-2391.037655293825,900.0,100.0,800.0,900.0,839.2857142857143,200495.1,1.5780585161432872,0,700.0,0.0,200.0,0.6475409836065574,184600.0,182700.0,185400.0,182700.0,1700.0,200.0,2500.0,200.0,1,0,0,12.5,1,0.7173397,2500.0,200.0,12.5,1
2026-04-03 05:00:00+00:00,185900.0,185900.0,186000.0,185700.0,185800.0,258230,185900.0,185800.0,186000.0,185700.0,258230,185575.61906314292,1,324.3809368570801,185560.0,185295.0,47996349333.33333,2026-04-03,2856380813850.0,15425278,185175.32156308624,1,724.6784369137604,300.0,200.0,100.0,300.0,582.1428571428571,157317.2,1.6414606921557209,0,100.0,100.0,100.0,0.8888888888888888,186500.0,185100.0,193500.0,185100.0,600.0,800.0,7600.0,800.0,1,0,0,9.5,1,0.841206,7600.0,800.0,9.5,1
2026-04-03 05:05:00+00:00,186500.0,186500.0,186500.0,185900.0,185950.0,398661,186500.0,185950.0,186500.0,185900.0,398661,185781.03704911115,1,718.9629508888465,185880.0,185395.0,74270544300.0,2026-04-03,2930651358150.0,15823939,185203.65619141984,1,1296.3438085801608,600.0,600.0,0.0,600.0,546.4285714285714,172171.5,2.31548775494202,1,550.0,0.0,50.0,1.0,186500.0,185100.0,193600.0,185100.0,0.0,1400.0,7100.0,1400.0,1,0,0,5.071428571428571,1,0.8754287,7100.0,1400.0,5.071428571428571,1
2026-04-03 05:45:00+00:00,186700.0,186700.0,186800.0,186200.0,186300.0,357311,186700.0,186300.0,186800.0,186200.0,357311,186125.32203235067,1,574.6779676493315,186240.0,185720.0,66662322233.33333,2026-04-03,3271896321550.0,17658602,185286.26000801197,1,1413.7399919880263,600.0,500.0,100.0,600.0,614.2857142857143,206094.25,1.7337261956604806,0,400.0,100.0,100.0,0.975609756097561,193600.0,186400.0,193600.0,186400.0,6900.0,300.0,6900.0,300.0,1,0,0,23.0,1,0.86049116,6900.0,300.0,23.0,1
2026-04-03 05:50:00+00:00,186600.0,186600.0,187000.0,186600.0,186700.0,355816,186600.0,186700.0,187000.0,186600.0,355816,186230.80602516164,1,369.1939748383593,186380.0,185780.0,66442707733.333336,2026-04-03,3338339029283.3335,18014418,185314.8422160146,1,1285.1577839854,400.0,300.0,100.0,400.0,592.8571428571429,215868.15,1.6483024475820078,0,100.0,300.0,0.0,0.9069767441860463,193600.0,186400.0,193600.0,186400.0,7000.0,200.0,7000.0,200.0,1,0,0,35.0,1,0.8727662,7000.0,200.0,35.0,1
2026-04-07 05:50:00+00:00,195900.0,195900.0,195900.0,194700.0,194800.0,510294,195900.0,194800.0,195900.0,194700.0,510294,194880.37309732297,1,1019.6269026770606,194900.0,194550.0,99762477000.0,2026-04-07,5174123374983.333,26332355,196492.99787213613,0,-592.9978721361258,1200.0,1100.0,100.0,1200.0,632.1428571428571,203162.3,2.5117553798121013,1,1100.0,0.0,100.0,1.0,214500.0,195800.0,214500.0,195800.0,18600.0,100.0,18600.0,100.0,1,0,0,186.0,1,0.8187454,18600.0,100.0,186.0,1
2026-04-07 05:55:00+00:00,195900.0,195900.0,196300.0,195800.0,195900.0,341708,195900.0,195900.0,196300.0,195800.0,341708,195106.95685347336,1,793.0431465266156,195200.0,194690.0,66974768000.0,2026-04-07,5241098142983.333,26674063,196486.6823244488,0,-586.682324448775,500.0,400.0,100.0,500.0,635.7142857142857,210893.05,1.620290474247492,0,0.0,400.0,100.0,0.8974358974358975,214500.0,208000.0,214500.0,207500.0,18600.0,-12100.0,18600.0,-11600.0,1,0,0,-1.603448275862069,0,0.7046306,18600.0,-11600.0,-1.603448275862069,1
2026-04-08 04:05:00+00:00,211500.0,211500.0,211500.0,210500.0,210750.0,628080,211500.0,210750.0,211500.0,210500.0,628080,210825.6144408529,1,674.3855591471074,210900.0,210387.5,132629560000.0,2026-04-08,4823228324166.667,22944201,210215.57142768524,1,1284.4285723147625,1000.0,750.0,250.0,1000.0,732.1428571428571,231494.35,2.7131547703000094,1,750.0,0.0,250.0,1.0,213500.0,211000.0,214500.0,211000.0,2000.0,500.0,3000.0,500.0,1,0,0,6.0,1,0.79285043,3000.0,500.0,6.0,1
2026-04-09 05:15:00+00:00,204000.0,204000.0,204000.0,203000.0,203250.0,388643,204000.0,203250.0,204000.0,203000.0,388643,203185.0099073176,1,814.9900926824193,203150.0,203062.5,79153624333.33333,2026-04-09,4026914035416.6665,19684027,204577.75410573592,0,-577.7541057359194,1000.0,1000.0,0.0,1000.0,857.1428571428571,231513.15,1.6787080993023509,0,750.0,0.0,250.0,0.5714285714285714,205000.0,203500.0,209000.0,203000.0,1000.0,500.0,5000.0,1000.0,1,0,0,5.0,1,0.8208305,5000.0,1000.0,5.0,1
2026-04-09 05:25:00+00:00,204500.0,204500.0,205000.0,203500.0,203750.0,436265,204500.0,203750.0,205000.0,203500.0,436265,203574.88253652543,1,925.1174634745404,203650.0,203100.0,89143481666.66667,2026-04-09,4157283216416.6665,20322544,204565.0985632835,0,-65.09856328353635,1500.0,1250.0,250.0,1500.0,910.7142857142856,237307.6,1.8383945562636848,0,750.0,500.0,250.0,0.7142857142857143,205000.0,203000.0,209000.0,203000.0,500.0,1500.0,4500.0,1500.0,1,0,0,3.0,1,0.81329787,4500.0,1500.0,3.0,1
2026-04-13 00:05:00+00:00,199300.0,199300.0,199700.0,199000.0,199650.0,613301,199300.0,199650.0,199700.0,199000.0,613301,203762.43026492075,0,-4462.430264920753,203540.0,206347.5,122251332666.66669,2026-04-13,122251332666.66669,613301,199333.33333333337,0,-33.333333333343035,700.0,50.0,650.0,700.0,1267.857142857143,179725.65,3.4124288881414535,1,350.0,50.0,300.0,0.0932203389830508,203000.0,199200.0,203000.0,199200.0,3700.0,100.0,3700.0,100.0,1,0,0,37.0,1,0.8459325,3700.0,100.0,37.0,1
2026-04-13 00:10:00+00:00,200500.0,200500.0,200500.0,199200.0,199400.0,380870,200500.0,199400.0,200500.0,199200.0,380870,203037.44576160505,0,-2537.4457616050204,202390.0,205985.0,76199391333.33333,2026-04-13,198450724000.0,994171,199614.27561254552,1,885.7243874544802,1300.0,1200.0,100.0,1300.0,1325.0,195228.5,1.9508934402507832,0,1100.0,0.0,200.0,0.1949152542372881,203000.0,200000.0,203000.0,200000.0,2500.0,500.0,2500.0,500.0,1,0,0,5.0,1,0.7953492,2500.0,500.0,5.0,1
2026-04-13 00:15:00+00:00,200500.0,200500.0,201000.0,200000.0,200500.0,349324,200500.0,200500.0,201000.0,200000.0,349324,202473.5689256928,0,-1973.5689256927872,201290.0,205622.5,70039462000.0,2026-04-13,268490186000.0,1343495,199844.57404009692,1,655.4259599030775,1000.0,500.0,500.0,1000.0,1378.571428571429,206476.75,1.6918321312205853,0,0.0,500.0,500.0,0.1949152542372881,203000.0,200000.0,203000.0,200000.0,2500.0,500.0,2500.0,500.0,1,0,0,5.0,1,0.74343127,2500.0,500.0,5.0,1
2026-04-13 05:20:00+00:00,202000.0,202000.0,202500.0,201500.0,201750.0,266490,202000.0,201750.0,202500.0,201500.0,266490,201769.43366861632,1,230.56633138368488,201850.0,201250.0,53830980000.0,2026-04-13,2520821029500.0,12528011,201214.7841744392,1,785.2158255608229,1000.0,750.0,250.0,1000.0,875.0,170006.0,1.5675329106031552,0,250.0,500.0,250.0,0.6666666666666666,202500.0,201500.0,208000.0,201000.0,500.0,500.0,6000.0,1000.0,1,0,0,6.0,1,0.83521235,6000.0,1000.0,6.0,1
2026-04-13 05:45:00+00:00,202000.0,202000.0,202500.0,201500.0,201750.0,254007,202000.0,201750.0,202500.0,201500.0,254007,201937.63436583913,1,62.365634160873014,202050.0,201625.0,51309414000.0,2026-04-13,2684284329750.0,13337196,201263.0188346936,1,736.9811653064098,1000.0,750.0,250.0,1000.0,910.7142857142856,162220.85,1.56580982037759,0,250.0,500.0,250.0,0.8,208000.0,201000.0,208500.0,201000.0,6000.0,1000.0,6500.0,1000.0,1,0,0,6.5,1,0.8309322,6500.0,1000.0,6.5,1
2026-04-13 05:55:00+00:00,201000.0,201000.0,201750.0,201000.0,201750.0,254344,201000.0,201750.0,201750.0,201000.0,254344,201653.63066575455,0,-653.6306657545501,201650.0,201650.0,51186730000.0,2026-04-13,2750397619750.0,13665556,201264.96278307305,0,-264.9627830730169,750.0,250.0,500.0,750.0,857.1428571428571,165613.25,1.535770839591639,0,750.0,0.0,0.0,0.4,208000.0,205500.0,208500.0,205500.0,7000.0,-4500.0,7500.0,-4500.0,1,0,0,-1.6666666666666667,0,0.72420406,7500.0,-4500.0,-1.6666666666666667,1
2026-04-14 05:40:00+00:00,207000.0,207000.0,208000.0,207000.0,207250.0,344146,207000.0,207250.0,208000.0,207000.0,344146,207804.10993082108,0,-804.1099308210833,207600.0,208650.0,71352937333.33334,2026-04-14,4170013988583.3335,20041069,208073.4310421931,0,-1073.431042193086,1000.0,750.0,250.0,1000.0,821.4285714285714,218953.35,1.571777732562667,0,250.0,750.0,0.0,0.0,215000.0,207000.0,215000.0,207000.0,8000.0,0.0,8000.0,0.0,1,0,0,8000.0,1,0.9017352,8000.0,0.0,8000.0,1
2026-04-15 05:45:00+00:00,210500.0,210500.0,212000.0,210500.0,211500.0,532739,210500.0,211500.0,212000.0,210500.0,532739,212399.679942975,0,-1899.6799429749951,212150.0,213625.0,112407929000.0,2026-04-15,4209448848166.6665,19670134,214002.04229247585,0,-3502.042292475817,1500.0,500.0,1000.0,1500.0,857.1428571428571,292436.4,1.821726023162643,0,1000.0,500.0,0.0,0.0,213000.0,210000.0,214000.0,210000.0,2500.0,500.0,3500.0,500.0,1,0,0,7.0,1,0.934153,3500.0,500.0,7.0,1
2026-04-15 05:50:00+00:00,210250.0,210250.0,211000.0,210000.0,211000.0,662559,210250.0,211000.0,211000.0,210000.0,662559,211921.97328898055,0,-1671.9732889805457,211500.0,213412.5,139413456250.0,2026-04-15,4348862304416.6665,20332693,213885.20961865044,0,-3635.209618650435,1000.0,500.0,500.0,1000.0,892.8571428571429,319743.45,2.0721581630522845,1,750.0,0.0,250.0,0.05,213000.0,210000.0,214500.0,210000.0,2750.0,250.0,4250.0,250.0,1,0,0,17.0,1,0.8932998,4250.0,250.0,17.0,1
